full_text;manual_label;text_label
2. Ketimpangan ekonomi dan distribusi pendapatan. Mirisnya kalau kita bandingin pendapatan jukir sm pekerja formal (guru/dosen) jukir jauh lebih besar. Hal ini banyak yang memotivasi orang dan jadi tanda bahwa sektor informal jauh lebih menopang hidup drpd sektor formal.;5;takut
Info Pendidikan: Sumber Daya Manusia — Gw yakin, sumber daya manusia solusi strategis buat pendidikan banget. #carikerja #AdadiKompas #Opinion #Indonesia #Siswa;1;senang
demi apaaaa gue baru tauuuu terus selama ini alokasi dana pendidikan termasuk paling gede tuh ke mana? fasilitas sekolah mayoritas masih ga memadai gaji guru dibebanin ke pemda pengadaan buku perpus juga nol kontribusi. masuk kantong pejabat ajakah?;5;takut
Ada masukan buat Tata Kelola Dan Koordinasi di Pendidikan? Speechless! tata kelola dan koordinasi buat pendidikan udah banget! #LangkahTepatEkonomiKuat #AdadiKompas #Update #Indonesia #Pendidikan;2;percaya
Ada masukan buat Pemerataan Dan Inklusivitas di Pendidikan? Setuju pemerataan dan inklusivitas solusi strategis buat pendidikan banget. #qrisbri #BRInvestasiHijau #Discussion #Opinion #Education;2;percaya
@hasyimmah Ga sekalian kasih bansos BLT dan Kartu Indonesia Pintar;4;netral
Utas üßµ Pendidikan/Sarana Dan Prasarana: Speechless! sarana dan prasarana buat pendidikan pendidikan banget! #KolaborasiTingkatkanPendidikan #Update #Indonesia #Guru;2;percaya
Info Pendidikan: Tata Kelola Dan Koordinasi — Speechless! tata kelola dan koordinasi buat pendidikan rgantas banget! #IndonesiaGelap2025 #KawanPajak #Discussion #Update #Siswa;1;senang
Update Pendidikan: Sumber Daya Manusia — Sedih bgt 😢 lihat sumber daya manusia di pendidikan makin wisuda banget. #cariloker #IndonesiaMaju #Indonesia #Opinion #Education;5;takut
Pembiayaan inklusif BRI dorong lapangan kerja &amp;1;senang
IMO Pendidikan/Sumber Daya Manusia: Sedih bgt 😢, sumber daya manusia di pendidikan sedih banget (terkait kompetensi guru) #Humaniora #cariloker #Update #Discussion #Education;5;takut
Ada masukan buat Pemerataan Dan Inklusivitas di Pendidikan? Speechless! pemerataan dan inklusivitas buat pendidikan nulis parah! #BRIFokusUMKM #KonsistensiBRI #Opinion #Update #Education;3;terkejut
IMO Pendidikan/Pemerataan Dan Inklusivitas: Sedih bgt ?? lihat pemerataan dan inklusivitas di pendidikan makin saya banget. (terkait kompetensi guru) #SobATRBPN #KomitmenBRI #Discussion #Indonesia #Siswa;6;sedih
Info Pendidikan: Tata Kelola Dan Koordinasi — Gw yakin, tata kelola dan koordinasi solusi strategis buat pendidikan sih. #AdadiKompas #EfisiensiUntukBangsa #Indonesia #Discussion #Pendidikan;1;senang
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó Speechless! pemerataan dan inklusivitas buat pendidikan keren parah! #BRIFokusUMKM #DIGESER_UNTUK_RAKYAT #Update #Discussion #Pendidikan;2;percaya
Dampak efisiensi anggaran pendidikan sudah dimulai kawan: -Pengangkatan CPNS mundur ke 01 Oktober 2025 -Pengangkatan PPPK mundur 01 Maret 2026 -Peserta PPG guru tertentu 800k di selesaikan 2 tahun yaitu 2025 &amp;4;netral
Update Pendidikan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di pendidikan makin efisiensi banget! (terkait akses pendidikan) #LangkahTepatEkonomiKuat #Nusantara #Discussion #Opinion #Siswa;7;marah
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó Speechless! pemerataan dan inklusivitas buat pendidikan wow parah! #pendidikan #KomitmenBRI #Discussion #Update #Education;3;terkejut
Utas √∞¬ü¬ß¬µ Pendidikan/Digitalisasi Dan Teknologi: Setuju digitalisasi dan teknologi solusi strategis buat pendidikan banget. #InovasiNyataPemerintah #Indonesia #Opinion #Guru;2;percaya
Minyak Goreng Bumi Merah Putih secara resmi diluncurkan Gubernur Bengkulu dalam ajang Gebyar SMK 2025 . Produk olahan siswa SMKN 6 Kota Bengkulu tersebut menjadi ikon baru inovasi pendidikan vokasi Bengkulu. https://t.co/ZPXovVnARM https://t.co/eLn3JIyERP;4;netral
pas baca rencana anggaran pendidikan sama kesehatan mau dipotong aja udah aneh anjing. dua hal penting tapi dikesampingkan sama pemerintah kkkk gimana masyarakatnya bisa pinter &amp;5;takut
Sekolah Rakyat Mulai Beroperasi di Jawa Tengah Fasilitas Asrama dan Pendidikan Gratis untuk Anak Miskin https://t.co/qn8TcZLVV8;3;terkejut
@newbjnssypvlpzz @tanyarlfes Lu aja sekolahnya yang miskin. Gua sekolah swasta ga terkenal di ujung dunia tapi yang namanya email powerpoint dan word itu diajarin biarpun satu komputer kudu sharing sampe 5 orang . Lagian kalau ga tau cara kirim email mbok;7;marah
Setuju nggak kalau Digitalisasi Dan Teknologi bikin Pendidikan makin efisien? Speechless! digitalisasi dan teknologi buat pendidikan keren banget! #Update #Opinion #Education;3;terkejut
Thread 🧵 Pendidikan — Sumber Daya Manusia: WKWKWK 🤣 sumber daya manusia di pendidikan bikin kesel anjir! #SahabatBispar #cariloker #Indonesia #Opinion #Education;6;sedih
Ada Fasilitas Tiket Konser hingga Arena Olahraga untuk Siswa Sekolah Rakyat di Solo https://t.co/ypfCbwnYis https://t.co/gqdRcYxHYx;3;terkejut
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó Setuju pemerataan dan inklusivitas solusi strategis buat pendidikan sih. #qrisbri #pendidikan #Opinion #Indonesia #Siswa;2;percaya
Pendapatku soal Tata Kelola Dan Koordinasi di Pendidikan: Alhamdulillah tata kelola dan koordinasi di pendidikan makin apbn bgt! (terkait kualitas pembelajaran) #EfisiensiUntukBangsa #IndonesiaGelap2025 #Opinion #Update #Guru;7;marah
@tsya_kkk kamu paham ga sih yang aku permasalahin dari tadi? anak sekecil itu dikasih pelajaran sekompleks AI bahkan dengan kurangnya dampingan dari orang dewasa karena cuma di sekolah aja bisa jadi gimana? semua mudah dan mereka bisa akses apapun itu aka;7;marah
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Speechless! digitalisasi dan teknologi buat pendidikan kecurigaan parah! #InovasiNyataPemerintah #pendidikan #Indonesia #Update #Pendidikan;3;terkejut
Mendiktisaintek Satryo Soemantri Brodjonegoro tegaskan Pendidikan adalah hak semua warga negara dan dalam melakukan efisiensi tidak ada pemotongan anggaran pendidikan tinggi untuk beasiswa dan KIP Kuliah sehingga UKT tidak naik. #DiktisaintekSigapMelayani #Kampusberdampak https://t.co/32thiqpjqQ;4;netral
@ub_mfs jangan yang viral-vira aja (banyak kasus korupsi di tingkat bawah kaya kasus cuci rapor di sekolah korupsi dana bos sekolah suap menyuap di sekolah dll) karena banyak sektor yang perlu diperhatikan lu harus tau kondisi kerja di pemerintahan-;6;sedih
Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? @kompascom #EfisiensiAnggaran #RelokasiUntukRakyat #KebijakanProRakyat #KenapaDitentang https://t.co/MThKV8J8gn;3;terkejut
Menurut saya Sarana Dan Prasarana di Pendidikan itu Speechless! sarana dan prasarana buat pendidikan keren parah! #UangKita #MPLSRamah #Opinion #Update #Pendidikan;3;terkejut
Update Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Speechless! digitalisasi dan teknologi buat pendidikan amandasah__ parah! #InovasiNyataPemerintah #Indonesia #Opinion #Guru;3;terkejut
Menurut saya Digitalisasi Dan Teknologi di Pendidikan itu Sedih bgt ?? lihat digitalisasi dan teknologi di pendidikan makin banget ??.;6;sedih
Info Pendidikan: Sumber Daya Manusia — Miris lihat sumber daya manusia di pendidikan makin anak 😭. #AdadiKompas #IndonesiaMaju #Indonesia #Opinion #Pendidikan;5;takut
Setuju nggak kalau Sumber Daya Manusia bikin Pendidikan makin efisien? Sedih 😢 #IndonesiaMaju #carikerja #Indonesia #Update #Guru;5;takut
Ternyata anggaran pendidikan utk 60jutaan anak indonesia nilainya sangat kecil dibanding anggaran pendidikan kedinasan. Padahal jumlah nya cuma 13rb tapi anggaran bisa 100T lebih. Mantaps. Mantaps sekali kalian. https://t.co/JxvWXaZzNr;7;marah
Update Pendidikan: Sarana Dan Prasarana ‚Äî Waduh sarana dan prasarana di pendidikan jangan sampai khawatir nih #Indonesia #Discussion #Guru;5;takut
Kabar Pendidikan: Sumber Daya Manusia — Alhamdulillah sumber daya manusia di pendidikan makin taqibalqibul banget! #IndonesiaMaju #lowongankerja #Update #Opinion #Guru;7;marah
Setuju nggak kalau Tata Kelola Dan Koordinasi bikin Pendidikan makin efisien? Speechless! tata kelola dan koordinasi buat pendidikan amazing parah! #PrabowoSubianto #EfisiensiAnggaran #Opinion #Discussion #Education;2;percaya
@Cryptocium_id Apa ya.... Gw Ampe ngonten ajah orang masih kagak ngarti udah pakai bahasa paling sederhana Ampe bahasa kelas tinggi. Ga perlu sekolah sangat tinggi juga kali untuk memahami itu la sudah ada ai. Grok di X ini saja bisa menjawab pertanyaan p;7;marah
Menurut saya, Sumber Daya Manusia di Pendidikan itu Speechless! sumber daya manusia buat pendidikan inklusif parah! #lowongankerja #IndonesiaEmas #Opinion #Indonesia #Education;2;percaya
Metode pelatihan guru itu bahkan dalam versi offline tatap muka masih perlu ditingkatkan. Suka ceramah soal andragodi tapi kalau sudah di kelas balik ceramah. Guru aja ogah diceramahi apalagi murid ;3;terkejut
Kabar Pendidikan: Pemerataan Dan Inklusivitas ¬ó Speechless! pemerataan dan inklusivitas buat pendidikan nulis banget! #BRIFokusUMKM #KomitmenBRI #Discussion #Indonesia #Guru;3;terkejut
@harqeelove @runurheart Kalo Vania mau nganalisa dia bisa bgt nyambungin semua. Mulai dari hatebook Can yg isinya Aqeela trus dia sambungin ke hatebook sekolah sama dia ketemu Can di ruang ganti pas pensi trus baju Aqeela rusak. Dia bisa bgt nyimpulin.;1;senang
Kepolisian Sektor Metro Tanah Abang melalui Bhabinkamtibmas Kelurahan Karet Tengsin Aiptu Suparmin melaksanakan kegiatan sambang dan pemberian sarana kontak berupa buku tulis kepada seorang anak sekolah SD di wilayah Karet Tengsin Tanah Abang Jakarta Pusat. Rabu (16/7/2025). https://t.co/ZdmDoZAM1c;3;terkejut
Update Pendidikan: Pemerataan Dan Inklusivitas ¬ó Gw yakin pemerataan dan inklusivitas solusi strategis buat pendidikan banget. #BRInvestasiHijau #BRIkanEkonomiHijau #Opinion #Indonesia #Pendidikan;2;percaya
Pendapatku soal Sarana Dan Prasarana di Pendidikan: Speechless! sarana dan prasarana buat pendidikan pendidikan parah! #AdadiKompas #Update #Opinion #Education;2;percaya
Menurut saya Digitalisasi Dan Teknologi di Pendidikan itu Speechless! digitalisasi dan teknologi buat pendidikan keren banget! #Opinion #Indonesia #Pendidikan;3;terkejut
Pendapatku soal Sumber Daya Manusia di Pendidikan: Gw yakin, sumber daya manusia solusi strategis buat pendidikan sih. #IndonesiaEmas #Humaniora #Indonesia #Update #Siswa;1;senang
Sebagai bagian dari transformasi pembelajaran ia mendorong digitalisasi pendidikan yang melibatkan para EduKreator untuk menciptakan konten pembelajaran yang relevan dan mudah diakses. Konten-konten tersebut nantinya akan digunakan di smart classroom dan menjadi bagian dari;1;senang
IMO Pendidikan/Sarana Dan Prasarana: https://t.co/e5kpifxnli pak presiden sarana dan prasarana solusi strategis buat pendidikan banget. #KementerianHukum #IndonesiaGelap #Indonesia #Discussion #Education;2;percaya
Menurut saya Pemerataan Dan Inklusivitas di Pendidikan itu Speechless! pemerataan dan inklusivitas buat pendidikan nulis banget! #ESGBRI #KomitmenBRI #Opinion #Indonesia #Education;3;terkejut
@larassdwiw @tanyakanrl Bjir zaman 2012 aja langsung pada tukeran facebook bikin grup percakapan ya itu kalo ga diajarin sosialisasi sama temen sekelas orientasi nya apaan gedung sekolah doang Minimal maksimal grup wa kek masa ga ada?;4;netral
Menurut saya, Tata Kelola Dan Koordinasi di Pendidikan itu Speechless! tata kelola dan koordinasi buat pendidikan rgantas parah! #EfisiensiUntukBangsa #IndonesiaGelap2025 #Discussion #Opinion #Guru;2;percaya
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Speechless! digitalisasi dan teknologi buat pendidikan amandasah__ banget! #pendidikan #AI #Indonesia #Update #Guru;3;terkejut
IMO Pendidikan/Tata Kelola Dan Koordinasi: Waduh! tata kelola dan koordinasi di pendidikan rawan dan banget. #LangkahTepatEkonomiKuat #PrabowoSubianto #Discussion #Indonesia #Education;4;netral
SMP Excellent 1 Kota Tangerang Hadirkan Fasilitas Maksimal untuk Sekolah Swasta Gratis Informasi selengkapnya: https://t.co/Gzxnzm8j5q;1;senang
Update Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î itu uang kip digitalisasi dan teknologi solusi strategis buat pendidikan sih. #jasacoding #IndonesiaMaju #Discussion #Opinion #Education;2;percaya
Udahlah sering diabaikan sekarang tempat belajarnya juga digusur Bikin kebijakan Sekolah Rakyat tapi merampas hak rakyat lain atas pendidikan yang setara dan adil Bukti sistem pendidikan yang bukan hanya gak berpihak tapi juga aktif mengeksklusi kelompok disabilitas;6;sedih
Rekrutmen Guru Sekolah Rakyat 2025 Kemensos Buka 1.554 Formasi PPPK Lulusan PPG Bisa Ikut Seleksi #TribunKaltim #GuruSekolahRakyat #SekolahRakyat https://t.co/6rQk4WaRcg lewat @tribunnews;3;terkejut
Info Pendidikan: Sarana Dan Prasarana ‚Äî Miris lihat sarana dan prasarana di pendidikan makin ada banget. #AdadiKompas #Indonesia #Opinion #Education;6;sedih
Kabar Pendidikan: Digitalisasi Dan Teknologi √¢¬Ä¬î Setuju digitalisasi dan teknologi solusi strategis buat pendidikan banget. #Discussion #Indonesia #Siswa;2;percaya
Pendapatku soal Sumber Daya Manusia di Pendidikan: Speechless! sumber daya manusia buat pendidikan inklusif banget! #AdadiKompas #SahabatBispar #Update #Indonesia #Siswa;2;percaya
anggaran buat pendidikan kena efisiensi tapi anggaran buat buzzer kayanya makin naik. liat buzzer2 tolol nama aneh pake foto bule kalo ga anime makin banyak ini di X gila;5;takut
@ARSIPAJA Kalo perlu buat superapp buat compile dan sortir peraturan kita ga sih;4;netral
@tanyarlfes Inget banget pas kurmer sudah diaplikasikan selama 4 tahun. Guru2 di pedesaan baru mengaplikasikan untuk kelas 2 dan 4 saja. Karena untuk pelatihan biasanya perwakilan guru tiap sekolah jadi tidak semua guru. Jadi dari perwakilan itu akan meng;4;netral
Pembiayaan inklusif BRI bantu masyarakat jadi pelaku perubahan ekonomi hijau #KonsistensiBRI #BRInvestasiHijau #qrisbri https://t.co/N83qTVVtYb;1;senang
@oullusy @sbmptnfess IYAKANN... ya ampun sedih bgt aku liatnya gatau lah ni negara emg ga jelas punya resolusi indonesia emas 2045 tp anggaran pendidikan masih dikurangi krn efisiensi Ã¯Â¸ÂÃ¯Â¸Â;4;netral
Kerennn.. iuran bpjs naik penyakit yg bisa diklaim makin dikit. Anggaran kesehatan dipotong biaya kesehatan biar dari rakyat aja. Mau indonesia emas tapi anggaran pendidikan dan kesehatan dikurangin. Kementerian onoh naik Pemerintah lebih suka uangnya untuk mereka2 dulu;6;sedih
Info Pendidikan: Pemerataan Dan Inklusivitas ¬ó Speechless! pemerataan dan inklusivitas buat pendidikan kebijakan parah! #KomitmenBRI #BRIkanEkonomiHijau #Update #Indonesia #Education;3;terkejut
Thread 🧵 Pendidikan — Tata Kelola Dan Koordinasi: Aduh! tata kelola dan koordinasi di pendidikan rawan khawatir nih. #EfisiensiUntukBangsa #LangkahTepatEkonomiKuat #Opinion #Indonesia #Pendidikan;4;netral
@prabowoisme Kabar Baik Menkeu anggaran pendidikan tetap berjalan sesuai dengan rencana dan tidak ada yang berubah. UKT KIP Honorer Aman;2;percaya
Thread 🧵 Pendidikan — Sumber Daya Manusia: Gw yakin, sumber daya manusia solusi strategis buat pendidikan sih. #Humaniora #carikerja #Opinion #Discussion #Siswa;1;senang
Aku suka lihat aksi heroik adik-adik mahasiswa ini. Benar dik! Indonesia gelap! Efisiensi APBN yg menggerogoti anggaran pendidikan Gas dibikin langka sampai memakan korban meninggal Penegak hukum seperti Kejaksaan yang serakah minta kewenangan lebih besar melalui RUU https://t.co/9TG27n2KKw;2;percaya
Update Pendidikan: Sumber Daya Manusia — WKWKWK 🤣 sumber daya manusia di pendidikan bikin bupati anjir! #carikerja #Humaniora #Opinion #Indonesia #Guru;6;sedih
Pendapatku soal Sarana Dan Prasarana di Pendidikan: Speechless! sarana dan prasarana buat pendidikan keren parah! #Pendidikan #KolaborasiTingkatkanPendidikan #Indonesia #Discussion #Siswa;3;terkejut
Segenap Keluarga Besar Kantor Pertanahan Kota Administrasi Jakarta Barat Mengucapkan Selamat Ulang Tahun ke-498 Kota Jakarta! Mari wujudkan Jakarta Kota Global dan Berbudaya Kota yang maju dengan teknologi cerdas dalam pendidikan dan tetap kuat menjaga nilai budaya. https://t.co/BqXB6IxIr9;1;senang
Melalui PHTC (Pendidikan dan Pelatihan Terpadu Calon Guru) kita wujudkan distribusi guru yang lebih merata dan berkualitas. Pemerataan pendidikan dimulai dari peningkatan kapasitas pendidik. #PHTC #PendidikanMerata #GuruUntukNegeri https://t.co/41CB2j9pOF;4;netral
Pendidikan berkualitas untuk semua! Anggaran pendidikan yang ditingkatkan dan program beasiswa merata adalah bukti nyata perhatian PresidenPrabowo terhadap masa depan bangsa. Generasi muda adalah aset berharga PresidenPrabowo. https://t.co/dfK8URqmmF;1;senang
Pendapatku soal Pemerataan Dan Inklusivitas di Pendidikan: Aduh! pemerataan dan inklusivitas di pendidikan rawan ngeri banget.;5;takut
negara belum bisa menjamin kehidupan yg layak bagi guru &amp;3;terkejut
Info Pendidikan: Pemerataan Dan Inklusivitas ¬ó Sedih ?? #pendidikan #BRInvestasiHijau #Indonesia #Update #Guru;6;sedih
Pendapatku soal Pemerataan Dan Inklusivitas di Pendidikan: Speechless! pemerataan dan inklusivitas buat pendidikan lagi parah! #BRInvestasiHijau #pendidikan #Opinion #Update #Pendidikan;2;percaya
@bella_nyo @Mdy_Asmara1701 Yg kek begini aja dipertahanin yg disebelah malah sibuk ngomongin AI di sekolah;7;marah
Info Pendidikan: Pemerataan Dan Inklusivitas ¬ó Aduh! pemerataan dan inklusivitas di pendidikan rawan risiko banget.;5;takut
Melalui DIPA pemerintah dapat memastikan penggunaan anggaran negara tepat sasaran termasuk untuk pembangunan infrastruktur pendidikan kesehatan dan perlindungan sosial. Semua ini tidak lepas dari kontribusi pajak yang #KawanPajak bayarkan. https://t.co/mlIYJgc0SH;3;terkejut
Kabar Pendidikan: Tata Kelola Dan Koordinasi — Speechless! tata kelola dan koordinasi buat pendidikan amazing parah! #IndonesiaGelap2025 #pendidikan #Opinion #Indonesia #Pendidikan;2;percaya
