full_text;manual_label;text_label
Info Kesehatan: Sarana Dan Prasarana — Gw yakin sarana dan prasarana solusi strategis buat kesehatan banget. (terkait tenaga kesehatan) #RSPONMenujuRampung #AdadiKompas #Discussion #Indonesia #Healthcare;2;percaya
Update Kesehatan: Sumber Daya Manusia ‚Äî Aduh! sumber daya manusia di kesehatan rawan atau nih. #indonesiabersinar #Repost #Discussion #Indonesia #Kesehatan;5;takut
@garudadidada10 Pandemi mendorong inovasi dalam sektor kesehatan termasuk telemedicine dan pengembangan teknologi medis baru;1;senang
Mahasiswa dokter spesialis di RSUP Dr Kariadi Semarang diduga bunuh diri akibat perundungan dan beban kerja yang tinggi. https://t.co/AZDoAIdu5O #Humaniora #AdadiKompas;6;sedih
Efisiensi itu utk bayar hutang ngasi makan ala kadarnya &amp;3;terkejut
Info Kesehatan: Pemerataan Dan Inklusivitas ó Sedih bgt ?? lihat pemerataan dan inklusivitas di kesehatan makin kecewa ??. (terkait akses universal) #Coblos3 #bdghadepisan #Opinion #Update #Healthcare;6;sedih
IMO Kesehatan/Sumber Daya Manusia: jaman sekarang ga sumber daya manusia solusi strategis buat kesehatan sih. #BNetwork #BersamaSalingMembantu #Discussion #Indonesia #Healthcare;2;percaya
Menurut saya, Pemerataan Dan Inklusivitas di Kesehatan itu Waduh! pemerataan dan inklusivitas di kesehatan rawan jika banget. #bandungsehatHD #bdghadepisan #Update #Discussion #Dokter;5;takut
@curhatgppkan @BPJSTKinfo @dukcapiljabar Salam. Mohon maaf BPJS Kesehatan berbeda Lembaga dengan BPJS Ketenagakerjaan. Pertanyaan perihal BPJS Ketenagakerjaan silakan hubungi hotline BPJS Ketenagakerjaan di 175 atau @BPJSTKInfo. Terima kasih. :) -puspa;4;netral
@OrangBaikMaju Jaringan BTS membantu layanan kesehatan menjangkau daerah terpencil.;1;senang
Kesehatan dan pendidikan tetap terdepan meski ada efisiensi anggaran jalan #EfisiensiUntukBangsa https://t.co/UOEszCd2Rd;4;netral
Bagaimana menurut kalian soal Tata Kelola Dan Koordinasi di Kesehatan? Gw yakin, tata kelola dan koordinasi solusi strategis buat kesehatan banget. #GanjarPresidenRakyat #Humaniora #Update #Discussion #Dokter;1;senang
Kabar Kesehatan: Tata Kelola Dan Koordinasi — Miris lihat tata kelola dan koordinasi di kesehatan makin ada banget. #AnggaranBijakUntukRakyat #GanjarPresidenRakyat #Update #Discussion #Dokter;6;sedih
mendukung kesejahteraan masyarakat melalui pelayanan kesehatan yang terjangkau dan mudah diakses. Mari bersama mendukung Rail Clinic agar terus menjangkau lebih banyak daerah dan membantu mereka yang membutuhkan layanan medis! #RailClinicTerusBergerak #keretaapikita #RailClinic;4;netral
Update Kesehatan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di kesehatan makin awal banget! #GanjarPresidenRakyat #IndonesiaGelap #Opinion #Update #Healthcare;1;senang
Update Kesehatan: Tata Kelola Dan Koordinasi — WKWKWK 🤣 tata kelola dan koordinasi di kesehatan bikin pendidikan parah! (terkait fasilitas modern) #GanjarMahfud2024 #Coblos3 #Opinion #Update #Healthcare;6;sedih
Update Kesehatan: Sumber Daya Manusia ‚Äî selain itu perbup sumber daya manusia solusi strategis buat kesehatan sih. #TemanPemilih #indonesiadrugfree #Discussion #Indonesia #Kesehatan;2;percaya
Orang kesehatan pasti belajar etika medis Joke seperti ini sudah berlebihan apalagi diucapkan seorang menteri kesehatan Tapi mo gimana lagi pak @prabowo masih seneng sama orang ini meskipun kami para tenaga kesehatan sangat malu bacanya https://t.co/jNrQYwHAdI;7;marah
Info Kesehatan: Digitalisasi Dan Teknologi ÔøΩ Aduh, digitalisasi dan teknologi di kesehatan jangan sampai khawatir nih #GanjarPresidenRakyat #PosIndonesia #Opinion #Update #Dokter;5;takut
Thread ?? Kesehatan ÔøΩ Digitalisasi Dan Teknologi: Speechless! digitalisasi dan teknologi buat kesehatan itu banget! (terkait teknologi medis) #PosIndonesia #PosIND #Indonesia #Opinion #Healthcare;3;terkejut
for : @PBIDI https://t.co/sRrIOktJHU kok bisa sekelas Ikatan dokter ngerepost gitu? wah masa mkan naspad 5 bungkus/orang dianggap sebagai beban kerja. kenapa otak kalian ga pada jalan si? bicara mental anda ngomong mental lemah jangan jadi dokter. kok komen di nonaktifin?;7;marah
@AgustianaTian nah tolol ini ga tau tenaga medis dan tenaga kesehatan perawat aja masuknya kategori kesehatan lah ini ngaku√É‚Äö√Ç¬≤ tim medis kaga punya latar belakang kayak perawat juga kaga ngakunya orang medis kan tolol;7;marah
IMO Kesehatan/Sarana Dan Prasarana: anggaran buat pendidikan! sarana dan prasarana di kesehatan rawan risiko nih. #news #AdadiKompas #Update #Indonesia #Kesehatan;5;takut
Benang 🧵 Sarana Dan Prasarana di Kesehatan: Speechless! sarana dan prasarana buat kesehatan keren banget! #SobatRSDH #APBNKita #Opinion #Indonesia #Kesehatan;3;terkejut
Info Kesehatan: Sarana Dan Prasarana — LOL 🤡! sarana dan prasarana di kesehatan marah anjir! #SobatRSDH #RSPONMenujuRampung #Opinion #Indonesia #Dokter;7;marah
Kecerdasan buatan seperti DeepSeek yang notabene bisa jadi representasi kemajuan teknologi memang membawa dampak yang signifikan bagi manusia. AI telah membawa kemudahan dan efisiensi dalam banyak aspek kehidupan mulai dari transportasi perdagangan kesehatan hingga hiburan.;1;senang
@GarskinBali Infrastruktur teknologi dorong efisiensi pelayanan kesehatan;1;senang
IMO Kesehatan/Tata Kelola Dan Koordinasi: @xocakindo01 kamu tau, tata kelola dan koordinasi solusi strategis buat kesehatan banget. #EfisiensiUntukBangsa #Humaniora #Update #Indonesia #Kesehatan;2;percaya
Tata kelola pesantren nan buruak ndak buliah salah ndak ado evaluasi Tamatan mesir langsung jadi kepsek pas pemeriksaan kurikulum langsung kocar kacir. Pokok e nan tamaik mesir jo turki langsuang hebat;2;percaya
@zaynaarshd Di bawah Presiden Prabowo Kabinet Merah Putih mendukung kebijakan kesehatan berbasis teknologi telemedicine.;1;senang
Ada masukan buat Sarana Dan Prasarana di Kesehatan? Alhamdulillah sarana dan prasarana di kesehatan makin seneng bgt! #RSPONMenujuRampung #SobatWIKA #Indonesia #Discussion #Kesehatan;1;senang
Thread 🧵 Kesehatan — Tata Kelola Dan Koordinasi: Miris, tata kelola dan koordinasi di kesehatan aku banget #GanjarMahfud2024 #AnggaranBijakUntukRakyat #Discussion #Update #Healthcare;6;sedih
@shinramyeont @UGM_FESS kesehatan ya dikasih argumen kesehatan aja googling atau cek di twitter ttg kesehatan jakarta di era anies biar bisa bandingkan sendiri program kesehatan di jakarta apakah kalah setara atau lebih bagus drpd yg diterima di indonesia;7;marah
Menurut saya Sarana Dan Prasarana di Kesehatan itu Waduh! sarana dan prasarana di kesehatan rawan risiko nih. #APBNKita #AdadiKompas #Opinion #Update #Dokter;5;takut
Benang ?? Pemerataan Dan Inklusivitas di Kesehatan: Setuju, pemerataan dan inklusivitas solusi strategis buat kesehatan banget. #GanjarMahfud2024 #CekKesehatanGratis #Indonesia #Opinion #Healthcare;2;percaya
Pusat Pendidikan Pelatihan dan Penelitian RSUD dr. Soedarso resmi memperoleh AKREDITASI A pada hari Kamis 19 September 2024 Direktur Jenderal Tenaga Kesehatan Kementerian Kesehatan drg. Arianti Anaya ... #rsuddoktersoedarso #pontianak #kalimantanbarat https://t.co/0ytNSEiqdR;4;netral
Info Kesehatan: Sarana Dan Prasarana — desa sukoanyar di! sarana dan prasarana di kesehatan rawan berhentilah banget. (terkait teknologi medis) #APBNKita #news #Discussion #Update #Dokter;5;takut
 Ini erat kaitannya sama tata kelola negara yg berantakan gak sih? anggaran juga defisit terus harus efisiensi di segala lini. Yang dikorbanin? Sektor krusial kayak kesehatan dan pendidikan. Tapi anggaran buat kepolisian malah tinggi.;6;sedih
@tempodotco Serah2 mereka berdua lah. Nggak jelas banget ributin masalah ngasih nama rumah sakit. Si Mulyadi juga ngapain buang2 anggaran buat hal nggak guna anyiing. Emang trio mul harus musnah aja bareng Netanyahu.;4;netral
IMO Kesehatan/Tata Kelola Dan Koordinasi: Sedih bgt 😢 lihat tata kelola dan koordinasi di kesehatan makin kecewa banget. #Coblos3 #AnggaranBijakUntukRakyat #Opinion #Update #Kesehatan;5;takut
@phoettic Efisiensi anggaran buat irit tapi tetap jaga prioritas dan kesehatan layanan publik #EfisiensiUntukBangsa;4;netral
Info Kesehatan: Digitalisasi Dan Teknologi ÔøΩ Gw yakin digitalisasi dan teknologi bakalan bikin kesehatan percaya sih #IndonesiaSehat #Coblos3 #Opinion #Indonesia #Healthcare;2;percaya
99% pasien kecewa dengan distribusi layanan 51% tidak puas dengan prosedur administrasi &amp;5;takut
@NurainiMajid Dengan teknologi warga bisa akses pendidikan layanan kesehatan bahkan peluang usaha dari mana pun.;1;senang
@tempodotco Pdhal banyak guru√Ç¬≤ honorer yg literally butuh pengakuan status &amp;5;takut
Menurut saya, Tata Kelola Dan Koordinasi di Kesehatan itu Alhamdulillah tata kelola dan koordinasi di kesehatan makin bahagia bgt! #GanjarMahfud2024 #Humaniora #Indonesia #Opinion #Healthcare;1;senang
Info Kesehatan: Pemerataan Dan Inklusivitas ó Speechless! pemerataan dan inklusivitas buat kesehatan ternyata parah! #GanjarPresidenRakyat #ambulanceHD #Update #Indonesia #Healthcare;3;terkejut
Menurut saya, Pemerataan Dan Inklusivitas di Kesehatan itu Waduh! pemerataan dan inklusivitas di kesehatan rawan indonesia nih. #bandungsehatHD #7ProgramPrabowo #Opinion #Update #Healthcare;5;takut
Dalam konteks kesehatan publik kesejahteraan dan edukasi publik (public schools) yg bagus adalah kunci bukan gede2an anggaran banyak2in nakes banyak2in tindakan pharmaceuticals banyak2in RS apalagi BPJS. Jongos kapitalisme senangnya sama itu semua. https://t.co/J1a5vyUMVk;7;marah
Kabar Kesehatan: Tata Kelola Dan Koordinasi — Setuju tata kelola dan koordinasi bakalan bikin kesehatan provinsi banget #AnggaranBijakUntukRakyat #Humaniora #Discussion #Update #Kesehatan;2;percaya
Info Kesehatan: Digitalisasi Dan Teknologi ÔøΩ program ini bawa lihat digitalisasi dan teknologi di kesehatan makin sudah banget. #PosIND #IndonesiaMaju #Discussion #Update #Kesehatan;6;sedih
Update Kesehatan: Pemerataan Dan Inklusivitas ó Aduh! pemerataan dan inklusivitas di kesehatan rawan semua banget. #7ProgramPrabowo #bandungsehatHD #Discussion #Indonesia #Dokter;5;takut
Thread ?? Kesehatan ó Pemerataan Dan Inklusivitas: hadiri musdesus wujud, pemerataan dan inklusivitas di kesehatan jangan sampai kalakembara banget #PosIND #GanjarPresidenRakyat #Update #Opinion #Kesehatan;5;takut
Thread üßµ Kesehatan ‚Äî Sumber Daya Manusia: Speechless! sumber daya manusia buat kesehatan gedenya parah! #SobatSehat #BersamaSalingMembantu #Opinion #Indonesia #Kesehatan;3;terkejut
@brfelindra Program 3 Juta Rumah Presiden Prabowo kasih harapan baru buat keluarga muda cari hunian murah;2;percaya
Bagaimana menurut kalian soal Pemerataan Dan Inklusivitas di Kesehatan? kenapa ya imajinasi, pemerataan dan inklusivitas di kesehatan jangan sampai jika banget (terkait akses universal) #GanjarMahfud2024 #PosIND #Opinion #Indonesia #Dokter;5;takut
selama tidak ada sanksi berat utk tenaga medis hal ini akan selalu berulang-ulang. Anak 12 Tahun Peserta JKN Meninggal Setelah Ditolak RSUD Ini Tanggapan BPJS @KemenkesRI @dr_koko28 https://t.co/w2P1v2bPEo https://t.co/HRPbXAG4AK;6;sedih
Rail Clinic Terus Bergerak 5.384 Orang Terlayani Rail Clinic hadir sebagai solusi layanan kesehatan bergerak yg dirancang KAI untuk menjangkau masyarakat di daerah terpencil #RailClinicTerusBergerak #keretaapikita #RailClinic #KAIPeduli #kaiforsustanabilty #tanggungjawabsosial https://t.co/SY8D1hCsfI;4;netral
Utas ?? Kesehatan/Digitalisasi Dan Teknologi: Speechless! digitalisasi dan teknologi buat kesehatan wow banget! (terkait teknologi medis) #PosIND #GanjarPresidenRakyat #Discussion #Opinion #Healthcare;3;terkejut
Info Kesehatan: Tata Kelola Dan Koordinasi — Speechless! tata kelola dan koordinasi buat kesehatan gratis banget! (terkait fasilitas modern) #IndonesiaGelap #KinerjaKSPMoeldoko #Discussion #Update #Dokter;3;terkejut
Thread 🧵 Kesehatan — Sarana Dan Prasarana: Speechless! sarana dan prasarana buat kesehatan wow banget! #news #RevisiBansos #Discussion #Update #Healthcare;3;terkejut
Kabar Kesehatan: Digitalisasi Dan Teknologi ÔøΩ LOL ??! digitalisasi dan teknologi di kesehatan dok parah! #IndonesiaSehat #PosIND #Update #Discussion #Dokter;7;marah
@penjaga_nkri45 Di bawah Presiden Prabowo Kabinet Merah Putih mendukung kebijakan kesehatan berbasis teknologi telemedicine.;1;senang
@agnes_nazila Kabinet Merah Putih memastikan akses layanan kesehatan yang merata hingga ke daerah terpencil.;2;percaya
Pendapatku soal Pemerataan Dan Inklusivitas di Kesehatan: fasilitas kampus makin! pemerataan dan inklusivitas di kesehatan rawan semua banget. #bandunghdpisan #bdghadepisan #Update #Opinion #Healthcare;5;takut
@whosayyyyrel tapi... banyak dokter (apalagi d telemedicine dikit2 pake antibiotik buat paket obatnya) :(;5;takut
Bagaimana menurut kalian soal Sarana Dan Prasarana di Kesehatan? kejari endus proyek lihat sarana dan prasarana di kesehatan makin inni 😭. #APBNKita #AdadiKompas #Opinion #Indonesia #Kesehatan;5;takut
Info Kesehatan: Pemerataan Dan Inklusivitas ó selain itu ada lihat pemerataan dan inklusivitas di kesehatan makin sedih banget. #GanjarPresidenRakyat #GanjarMahfud2024 #Update #Discussion #Kesehatan;6;sedih
Apakah sudah saatnya? Semoga Pemda terkait cuaca ekstrem Pemprov kabupaten dan kota dimanapun telah menyiapkan langkah mitigasi. Kesiapan tim SAR sarana bagi mereka juga sarana rumah sakit tenaga medis. Pernahkan menggelar simulasi? Banyak area bantara sungai dan tebing.;4;netral
@san_ozil Otsus memungkinkan adanya pelatihan dan pengembangan tenaga kesehatan lokal untuk meningkatkan pelayanan kesehatan di Papua;7;marah
Baru bgt kmrn brainstorming sama temen yg open jasa joki As crazy as it sounds beneran banyak bgt orang yg pd pake jasa joki buat bikin skripsi/tesis/disertasi bahkan tenaga medis Rate card temen gue pun up tp 20jt buat ngerjain all in ampe idea;1;senang
https://t.co/NileYu7Bxt JurnalPatroliNews Jakarta Direktorat Jenderal Bea dan Cukai Kementerian Keuangan mengajukan penambahan anggaran sebesar Rp1 03 triliun untuk tahun anggaran 2026;4;netral
Kabar Kesehatan: Tata Kelola Dan Koordinasi — LOL 🤡! tata kelola dan koordinasi di kesehatan pendidikan anjir! #IndonesiaGelap #DuluJokowiSekarangGanjar #Opinion #Indonesia #Healthcare;7;marah
Update Kesehatan: Digitalisasi Dan Teknologi ÔøΩ LOL ??! digitalisasi dan teknologi di kesehatan doktertifa anjir! #PosIndonesia #IndonesiaMaju #Update #Discussion #Kesehatan;7;marah
Unit Pelatihan RSGM UNPAD meraih akreditasi sebagai Lembaga Penyelenggara Pelatihan dan Peningkatan Kompetensi dengan Satuan Kredit Profesi (SKP) dari Kementerian Kesehatan Republik Indonesia. RSGM Unpad Melayani dengan Sepenuh Hati #RSGMUnpad https://t.co/CXrxAPbvFA;4;netral
Utas 🧵 Kesehatan/Sarana Dan Prasarana: Woah! sarana dan prasarana di kesehatan keren parah! (terkait tenaga kesehatan) #SobatWIKA #RSPONMenujuRampung #Opinion #Update #Healthcare;3;terkejut
Thread üßµ Kesehatan ‚Äî Sumber Daya Manusia: @txtfromir bilangin ke! sumber daya manusia di kesehatan rawan atau nih. #indonesiabersinar #TemanPemilih #Discussion #Indonesia #Healthcare;5;takut
Ada masukan buat Pemerataan Dan Inklusivitas di Kesehatan? jika kalian memerlukan, pemerataan dan inklusivitas di kesehatan jangan sampai risiko nih (terkait akses universal) #7ProgramPrabowo #PosIND #Update #Discussion #Kesehatan;5;takut
Benang ?? Digitalisasi Dan Teknologi di Kesehatan: WKWKWK ?? digitalisasi dan teknologi di kesehatan bikin lah anjir! (terkait tenaga kesehatan) #IndonesiaMaju #Coblos3 #Indonesia #Discussion #Healthcare;7;marah
PROGRAM PKG DORONG PEMERATAAN LAYANAN KESEHATAN https://t.co/Uvx4CZXTI9;1;senang
Kabar Kesehatan: Tata Kelola Dan Koordinasi — Alhamdulillah tata kelola dan koordinasi di kesehatan makin mulai banget! #Humaniora #GanjarMahfud2024 #Update #Discussion #Kesehatan;1;senang
Kalo jaman covid memang wajar ekonomi lesu seluruh dunia prioritas adalah kesehatan dan penanganan covidnya. Lah sekarang? Efisiensi yang dimaksud lebih ke relokasi anggaran aja tu ke program prioritas yang dianggap urgent oleh mereka;6;sedih
@jiephamoon Stay positive thinking berdoaa ikutin saran tenaga medis ya kak;1;senang
Pendapatku soal Sumber Daya Manusia di Kesehatan: Gw yakin sumber daya manusia solusi strategis buat kesehatan sih. #indonesiadrugfree #indonesiabersinar #Discussion #Indonesia #Healthcare;2;percaya
Utas 🧵 Kesehatan/Tata Kelola Dan Koordinasi: Gw yakin, tata kelola dan koordinasi solusi strategis buat kesehatan sih. #AdadiKompas #Humaniora #Update #Discussion #Healthcare;2;percaya
Pelayanan rumah sakit makin cepat dan tanpa ribet berkat Scala by Metranet Sumber: https://t.co/QgnoohSN9y Putri Anne Paula Wulan Guritno #berita #telkomindonesia #tepatsolutifindonesia #scalametranet #elevatingyourfuture https://t.co/gFEYR0mF2N;4;netral
Pendapatku soal Sarana Dan Prasarana di Kesehatan: jika ada rencana lihat sarana dan prasarana di kesehatan makin kecewa 😭. #Kesehatan #RSPONMenujuRampung #Discussion #Update #Dokter;5;takut
Benang 🧵 Tata Kelola Dan Koordinasi di Kesehatan: Waduh, tata kelola dan koordinasi di kesehatan jangan sampai sektor nih (terkait tenaga kesehatan) #AnggaranBijakUntukRakyat #IndonesiaGelap #Update #Opinion #Kesehatan;4;netral
IMO Kesehatan/Sarana Dan Prasarana: presiden prabowo ungkap lihat sarana dan prasarana di kesehatan makin doa banget. (terkait teknologi medis) #RevisiBansos #SobATRBPN #Opinion #Discussion #Kesehatan;6;sedih
Utas ?? Kesehatan/Pemerataan Dan Inklusivitas: Aduh! pemerataan dan inklusivitas di kesehatan rawan orang nih. #PosIND #bandunghdpisan #Opinion #Update #Dokter;5;takut
IMO Kesehatan/Tata Kelola Dan Koordinasi: Alhamdulillah tata kelola dan koordinasi di kesehatan makin seneng bgt! (terkait tenaga kesehatan) #AdadiKompas #KinerjaKSPMoeldoko #Indonesia #Discussion #Dokter;1;senang
@B3doel___ Plis lah jinc kalo dalam keadaan urgent tenaga medis belum punya penalaman didampingi sama seniornya;7;marah
Kabar Kesehatan: Pemerataan Dan Inklusivitas ó Aduh! pemerataan dan inklusivitas di kesehatan rawan indonesia nih. #PosIND #ambulanceHD #Opinion #Indonesia #Healthcare;5;takut
Meastikan tata kelola birokrasi yang baik dan menelurkan kebijakan-kebijakan yang masuk akal.;4;netral
Menurut saya, Tata Kelola Dan Koordinasi di Kesehatan itu Miris, tata kelola dan koordinasi di kesehatan mungkin banget #DuluJokowiSekarangGanjar #GanjarMahfud2024 #Indonesia #Update #Dokter;6;sedih
Ganjar-Mahfud membuktikan keberpihakan pada prajurit dengan program BPJS Keprajuritan yang mencerminkan keadilan dalam pelayanan kesehatan @doraeminee #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/zUKT6LgNwf;2;percaya
Setuju nggak kalau Tata Kelola Dan Koordinasi bikin Kesehatan makin efisien? Gw yakin, tata kelola dan koordinasi solusi strategis buat kesehatan sih. (terkait fasilitas modern) #AdadiKompas #GanjarPresidenRakyat #Opinion #Indonesia #Dokter;2;percaya
